{' 4': -2.1977098, ' 5': -2.3002927, ' 6': -2.224015, ' 8': -1.7868906, ' 9': -2.4438703}
{' 8': -1.7415439, ' 4': -2.2050555, ' 6': -2.3387835, ' 5': -2.3683586, ' 9': -2.4521077}
{' 4': -2.1954136, ' 5': -2.3607256, ' 6': -2.3076375, ' 8': -1.7346956, ' 9': -2.4204273}
{'\n': -2.380378, ' 4': -2.2312462, ' 5': -2.3917735, ' 6': -2.3576758, ' 8': -1.7742722}
{' 8': -1.7597466, ' 4': -2.2127275, ' 6': -2.3352106, ' 5': -2.3772058, ' 9': -2.423432}
{' 8': -1.7664059, ' 4': -2.2247274, '\n': -2.3207777, ' 6': -2.3714247, ' 5': -2.4042654}
{' 8': -1.7567105, ' 4': -2.2126107, ' 6': -2.3608716, ' 5': -2.3954794, '\n': -2.4251351}
{' 8': -1.7700111, ' 4': -2.2032738, ' 6': -2.3481505, ' 5': -2.3692331, ' 9': -2.4471493}
{' 4': -2.2083862, ' 5': -2.3706234, ' 6': -2.3193367, ' 8': -1.7669531, ' 9': -2.424812}
{' 8': -1.7655871, ' 4': -2.2167666, ' 6': -2.3261502, ' 5': -2.3821785, ' 9': -2.4417377}
{' 4': -2.2038417, ' 5': -2.3748689, ' 6': -2.323951, ' 8': -1.7540212, ' 9': -2.4304633}
{' 8': -1.7924773, ' 4': -2.2309463, ' 6': -2.353134, '\n': -2.3548276, ' 5': -2.3984838}
{' 8': -1.7630671, ' 4': -2.2089918, ' 6': -2.3210857, ' 5': -2.376664, ' 9': -2.413905}
{' 4': -2.2225451, ' 5': -2.3874805, ' 6': -2.3272188, ' 8': -1.7834412, ' 9': -2.4344144}
{' 8': -1.7731429, ' 4': -2.2117627, ' 6': -2.3244448, ' 5': -2.3870277, ' 9': -2.4263508}
{' 8': -1.757119, ' 4': -2.1994007, ' 6': -2.3048675, ' 5': -2.3619392, ' 9': -2.424257}
{'\n': -2.4177501, ' 4': -2.2102325, ' 5': -2.372053, ' 6': -2.3393753, ' 8': -1.7799882}
{' 4': -2.2005665, ' 5': -2.3450205, ' 6': -2.3315232, ' 8': -1.7203562, ' 9': -2.4316618}
{' 8': -1.7535353, ' 4': -2.2107124, ' 6': -2.3472872, ' 5': -2.3680325, '\n': -2.429492}
{' 8': -1.7401971, ' 4': -2.2134686, '\n': -2.3160303, ' 6': -2.3691025, ' 5': -2.3837109}
{' 8': -1.7319385, ' 4': -2.209617, ' 6': -2.3454125, ' 5': -2.3690903, '\n': -2.4048607}
{'\n': -2.3615334, ' 4': -2.2264035, ' 5': -2.3872788, ' 6': -2.3483193, ' 8': -1.7528833}
{'\n': -2.3002472, ' 4': -2.2271078, ' 5': -2.4071777, ' 6': -2.3860853, ' 8': -1.7582825}
{' 4': -2.204113, ' 5': -2.3465834, ' 6': -2.3065336, ' 8': -1.7783049, ' 9': -2.4395578}
{' 4': -2.2010758, ' 5': -2.3536522, ' 6': -2.30038, ' 8': -1.7639248, ' 9': -2.415887}
{' 4': -2.2157583, ' 5': -2.3951826, ' 6': -2.3668652, ' 8': -1.776724, ' 9': -2.4366925}
{' 8': -1.7612289, ' 4': -2.2007155, ' 6': -2.3693707, ' 5': -2.3858132, ' 9': -2.4352765}
{' 8': -1.7639216, ' 4': -2.2147884, ' 6': -2.3334436, ' 5': -2.3715038, ' 9': -2.4483383}
{' 8': -1.7594641, ' 4': -2.2080343, ' 6': -2.320689, ' 5': -2.3598983, ' 9': -2.4256685}
{' 8': -1.7788106, ' 4': -2.225773, ' 6': -2.3648884, ' 5': -2.3931315, ' 9': -2.4274886}
{' 8': -1.7660892, ' 4': -2.2056577, ' 6': -2.344342, ' 5': -2.372217, ' 9': -2.4093864}
{' 4': -2.1787307, ' 5': -2.3191497, ' 6': -2.2230766, ' 8': -1.7317655, ' 9': -2.3616052}
{' 4': -2.1860635, ' 5': -2.333053, ' 6': -2.261442, ' 8': -1.7569244, ' 9': -2.403175}
{' 8': -1.7141635, ' 4': -2.174607, ' 6': -2.2718847, ' 5': -2.324273, ' 9': -2.3985279}
{' 8': -1.7051568, ' 4': -2.1712642, ' 6': -2.3085237, ' 5': -2.3364406, ' 9': -2.4035106}
{' 8': -1.7303349, ' 4': -2.172074, ' 6': -2.2397475, ' 5': -2.325955, ' 9': -2.3725965}
{' 8': -1.7315087, ' 4': -2.176539, ' 6': -2.2348485, ' 5': -2.3269448, ' 9': -2.3538308}
{' 8': -1.7327323, ' 4': -2.1818366, ' 6': -2.2724357, ' 5': -2.3376584, ' 9': -2.3624873}
{' 8': -1.7320889, ' 4': -2.190503, ' 6': -2.2691944, ' 5': -2.347658, ' 9': -2.3512924}
{' 8': -1.741295, ' 4': -2.1810505, ' 6': -2.2159903, ' 5': -2.3159668, ' 9': -2.356577}
{' 4': -2.1727858, ' 5': -2.3122988, ' 6': -2.2137203, ' 8': -1.743265, ' 9': -2.3568707}
{' 4': -2.1947465, ' 5': -2.3333707, ' 6': -2.2291436, ' 8': -1.7361301, ' 9': -2.3342214}
{' 4': -2.1980991, ' 5': -2.3392408, ' 6': -2.2358692, ' 8': -1.7334261, ' 9': -2.3251772}
{' 8': -1.7593936, ' 4': -2.2114944, ' 6': -2.2192867, ' 9': -2.3173647, ' 5': -2.3373687}
{' 8': -1.7350651, ' 4': -2.1901174, ' 6': -2.2040162, ' 9': -2.3126342, ' 5': -2.3180537}
{' 8': -1.7462412, ' 4': -2.2013364, ' 6': -2.2232642, ' 9': -2.3153186, ' 5': -2.3368022}
{' 4': -2.1895664, ' 5': -2.3253162, ' 6': -2.20878, ' 8': -1.7397419, ' 9': -2.30115}
