{' 4': -2.1109066, ' 5': -2.2380962, ' 6': -2.105132, ' 8': -1.6300534, ' 9': -2.3792324}
{' 8': -1.710647, ' 4': -2.0964103, ' 6': -2.2576022, ' 5': -2.264127, ' 7': -2.41651}
{' 8': -1.7641661, ' 6': -2.1737788, ' 4': -2.1990273, ' 5': -2.2667258, ' 9': -2.3366013}
{' 4': -2.1991913, ' 5': -2.2444022, ' 6': -2.1720164, ' 8': -1.7481692, ' 9': -2.333644}
{' 8': -1.7667284, ' 6': -2.1659155, ' 4': -2.1997807, ' 5': -2.265503, ' 9': -2.333894}
{' 8': -1.7640691, ' 4': -2.1745105, ' 6': -2.2231698, ' 5': -2.315332, ' 9': -2.3187184}
{' 8': -1.7871131, ' 4': -2.1842089, ' 6': -2.2532072, ' 5': -2.2999325, ' 7': -2.4199533}
{' 8': -1.7711802, ' 4': -2.1786613, ' 6': -2.1796808, ' 5': -2.2657785, ' 9': -2.3699338}
{' 4': -2.184807, ' 5': -2.261989, ' 6': -2.1599746, ' 8': -1.7528414, ' 9': -2.3428464}
{' 4': -2.176942, ' 5': -2.303573, ' 6': -2.2064223, ' 8': -1.7546036, ' 9': -2.3427958}
{' 8': -1.7515345, ' 6': -2.1814451, ' 4': -2.2025213, ' 5': -2.2648277, ' 9': -2.3762662}
{' 4': -2.1939085, ' 5': -2.262246, ' 6': -2.1563058, ' 7': -2.3676927, ' 8': -1.7613847}
{' 4': -2.1872828, ' 5': -2.2491899, ' 6': -2.1378694, ' 8': -1.7466596, ' 9': -2.308905}
{' 4': -2.1541586, ' 5': -2.2845724, ' 6': -2.1961725, ' 8': -1.7373903, ' 9': -2.337691}
{' 8': -1.7563504, ' 6': -2.1558425, ' 4': -2.194619, ' 5': -2.270888, ' 9': -2.3281927}
{' 4': -2.1711745, ' 5': -2.2852294, ' 6': -2.1885943, ' 8': -1.752995, ' 9': -2.3124986}
{' 4': -2.1766899, ' 5': -2.2431524, ' 6': -2.129893, ' 8': -1.7240055, ' 9': -2.265562}
{' 4': -2.047042, ' 5': -2.2416935, ' 6': -2.2036211, ' 7': -2.3697033, ' 8': -1.6106492}
{' 4': -2.0973861, ' 5': -2.223522, ' 6': -2.1816006, ' 7': -2.3536015, ' 8': -1.6351287}
{' 4': -2.0907495, ' 5': -2.2089508, ' 6': -2.1578567, ' 7': -2.3406618, ' 8': -1.6533525}
{' 8': -1.6797925, ' 4': -2.1491623, ' 6': -2.1970024, ' 5': -2.2300215, ' 9': -2.3274548}
{' 4': -2.095325, ' 5': -2.2516112, ' 6': -2.2289138, ' 7': -2.3484397, ' 8': -1.6494269}
{' 8': -1.6627072, ' 4': -2.162754, ' 6': -2.1919956, ' 5': -2.273564, ' 9': -2.3405085}
{' 8': -1.7278632, ' 6': -2.148714, ' 4': -2.1830215, ' 5': -2.2600183, ' 9': -2.298235}
{' 8': -1.7271556, ' 6': -2.1587143, ' 4': -2.201479, ' 5': -2.2607975, ' 9': -2.2757626}
{' 4': -2.1285164, ' 5': -2.2084317, ' 6': -2.1373847, ' 8': -1.6829875, ' 9': -2.312712}
{' 4': -2.1913054, ' 5': -2.2504027, ' 6': -2.171817, ' 8': -1.736994, ' 9': -2.3601449}
{' 8': -1.7258685, ' 4': -2.1766942, ' 6': -2.1796658, ' 5': -2.27903, ' 9': -2.3461888}
{' 8': -1.6778653, ' 4': -2.1313834, ' 6': -2.1868289, ' 5': -2.2475264, ' 7': -2.3240044}
{' 4': -2.1145349, ' 5': -2.204554, ' 6': -2.1407027, ' 7': -2.3243747, ' 8': -1.6765532}
{' 8': -1.7213167, ' 4': -2.177376, ' 6': -2.1849997, ' 5': -2.2810826, ' 9': -2.3301947}
{' 4': -2.1842587, ' 5': -2.238396, ' 6': -2.1335394, ' 8': -1.7229407, ' 9': -2.313635}
{' 8': -1.6856648, ' 6': -2.1535861, ' 4': -2.1726158, ' 5': -2.2319772, ' 9': -2.2982004}
{' 4': -2.0800083, ' 5': -2.1691577, ' 6': -2.1326456, ' 7': -2.318734, ' 8': -1.6207646}
{' 4': -2.121203, ' 5': -2.2114923, ' 6': -2.1864524, ' 7': -2.3335462, ' 8': -1.6224427}
{' 4': -2.147204, ' 5': -2.2367327, ' 6': -2.1642709, ' 7': -2.3207269, ' 8': -1.6604314}
{' 4': -2.1004846, ' 5': -2.1968925, ' 6': -2.1730611, ' 7': -2.3148744, ' 8': -1.6094643}
{' 4': -2.1380963, ' 5': -2.2028835, ' 6': -2.1244187, ' 7': -2.3238912, ' 8': -1.6714532}
{' 8': -1.6715055, ' 6': -2.1280599, ' 4': -2.1716847, ' 5': -2.2028193, ' 7': -2.3414817}
{' 4': -2.183865, ' 5': -2.2372231, ' 6': -2.1320176, ' 8': -1.7252325, ' 9': -2.2858148}
{' 8': -1.6605949, ' 6': -2.1282644, ' 4': -2.1450646, ' 5': -2.2093954, ' 9': -2.308775}
{' 8': -1.6207931, ' 6': -2.0993068, ' 4': -2.105375, ' 5': -2.2033203, ' 9': -2.318838}
{' 4': -2.1564937, ' 5': -2.174307, ' 6': -2.1301682, ' 7': -2.3242419, ' 8': -1.6242898}
{' 4': -2.1864033, ' 5': -2.217391, ' 6': -2.1187105, ' 8': -1.6892899, ' 9': -2.3009584}
{' 4': -2.1778662, ' 5': -2.184415, ' 6': -2.0963995, ' 8': -1.6874897, ' 9': -2.2888093}
{' 4': -2.1002533, ' 5': -2.1754918, ' 6': -2.0849185, ' 7': -2.2991376, ' 8': -1.5655408}
{' 8': -1.7257826, ' 6': -2.0774395, ' 4': -2.1914475, ' 5': -2.1923993, ' 9': -2.2584338}
{' 4': -2.2000635, ' 5': -2.2047715, ' 6': -2.092527, ' 8': -1.7681556, ' 9': -2.267736}
