{' 4': -2.126004, ' 5': -2.2809494, ' 6': -2.2876384, ' 7': -2.4504268, ' 8': -1.6747043}
{'\n': -2.0067015, ' 4': -2.1938841, ' 5': -2.2833865, ' 6': -2.3862686, ' 8': -1.7748691}
{'\n': -2.0131795, ' 4': -2.1994932, ' 5': -2.2805612, ' 6': -2.363774, ' 8': -1.7870692}
{'\n': -1.9484231, ' 4': -2.2112262, ' 5': -2.2975004, ' 6': -2.3819673, ' 8': -1.7852837}
{' 8': -1.7591674, ' 4': -2.177242, '\n': -2.2294405, ' 5': -2.2494028, ' 6': -2.3233974}
{'\n': -2.0158274, ' 4': -2.1799688, ' 5': -2.2913752, ' 6': -2.3710709, ' 8': -1.7673645}
{' 8': -1.7701927, ' 4': -2.1870513, '\n': -2.2020383, ' 5': -2.2629685, ' 6': -2.3189123}
{' 8': -1.7713287, '\n': -2.083294, ' 4': -2.20419, ' 5': -2.2766867, ' 6': -2.3348913}
{' 8': -1.8058547, '\n': -1.8852414, ' 4': -2.261035, ' 5': -2.3293962, ' 6': -2.3847837}
{' 8': -1.7522312, '\n': -2.1045082, ' 4': -2.180372, ' 5': -2.2845027, ' 6': -2.3455532}
{' 8': -1.803986, '\n': -2.0184386, ' 4': -2.2323573, ' 5': -2.3068042, ' 6': -2.361173}
{'\n': -2.065449, ' 4': -2.2162268, ' 5': -2.2909071, ' 6': -2.346326, ' 8': -1.7826083}
{'\n': -1.9987026, ' 4': -2.2414002, ' 5': -2.3019824, ' 6': -2.3385465, ' 8': -1.7998997}
{'\n': -2.0907357, ' 4': -2.2177384, ' 5': -2.2941647, ' 6': -2.3376353, ' 8': -1.7978709}
{' 8': -1.8015665, '\n': -1.9645284, ' 4': -2.2476382, ' 5': -2.3131464, ' 6': -2.3406253}
{'\n': -2.0596652, ' 4': -2.2033772, ' 5': -2.3040204, ' 6': -2.3329368, ' 8': -1.768618}
{' 8': -1.813332, '\n': -1.8495487, ' 4': -2.2655957, ' 5': -2.3432543, ' 6': -2.3828433}
{'\n': -1.6387396, ' 4': -2.3036823, ' 5': -2.3988116, ' 6': -2.451669, ' 8': -1.8681583}
{'\n': -1.8229408, ' 4': -2.2473888, ' 5': -2.3553448, ' 6': -2.3916492, ' 8': -1.7834395}
{' 8': -1.7770809, '\n': -1.9302467, ' 4': -2.2309804, ' 5': -2.3268514, ' 6': -2.4062216}
{'\n': -1.9831407, ' 4': -2.227763, ' 5': -2.3105402, ' 6': -2.3571558, ' 8': -1.7719439}
{'\n': -1.7748923, ' 4': -2.2650583, ' 5': -2.3430946, ' 6': -2.4031272, ' 8': -1.8287492}
{'\n': -1.6373777, ' 4': -2.3168097, ' 5': -2.387004, ' 6': -2.422202, ' 8': -1.8546296}
{'\n': -2.0869012, ' 4': -2.2202735, ' 5': -2.285461, ' 6': -2.3232865, ' 8': -1.7640871}
{'\n': -1.9691702, ' 4': -2.2148013, ' 5': -2.299853, ' 6': -2.3625896, ' 8': -1.7943913}
{'\n': -2.0707371, ' 4': -2.1903553, ' 5': -2.2736855, ' 6': -2.3469527, ' 8': -1.7728931}
{'\n': -2.0397396, ' 4': -2.22414, ' 5': -2.2940235, ' 6': -2.3326912, ' 8': -1.7964039}
{'\n': -2.0177784, ' 4': -2.2178707, ' 5': -2.2929175, ' 6': -2.3418646, ' 8': -1.7890673}
{'\n': -1.723705, ' 4': -2.2881267, ' 5': -2.3667705, ' 6': -2.3875756, ' 8': -1.8422847}
{' 8': -1.8278285, '\n': -1.8551351, ' 4': -2.2512543, ' 5': -2.337289, ' 6': -2.3833065}
{' 8': -1.8155451, '\n': -1.8594656, ' 4': -2.2546453, ' 5': -2.338581, ' 6': -2.3540154}
{' 8': -1.8229886, '\n': -1.8773891, ' 4': -2.2521973, ' 5': -2.343835, ' 6': -2.3623638}
{'\n': -2.2118096, ' 4': -2.1867073, ' 5': -2.2713459, ' 6': -2.2948909, ' 8': -1.7370822}
{' 8': -1.7860618, '\n': -1.9139258, ' 4': -2.2378201, ' 5': -2.3187168, ' 6': -2.3840356}
{' 8': -1.777663, '\n': -1.9288357, ' 4': -2.2482193, ' 5': -2.3071296, ' 6': -2.3365486}
{' 8': -1.7208589, ' 4': -2.1810658, '\n': -2.223261, ' 5': -2.2567544, ' 6': -2.3159869}
{'\n': -1.9543599, ' 4': -2.2385519, ' 5': -2.3065948, ' 6': -2.348504, ' 8': -1.7866476}
{' 8': -1.7890342, '\n': -1.978803, ' 4': -2.2302432, ' 5': -2.2981467, ' 6': -2.3472123}
{'\n': -1.8240595, ' 8': -1.8303471, ' 4': -2.2795696, ' 5': -2.3489084, ' 6': -2.366354}
{'\n': -1.91005, ' 4': -2.256214, ' 5': -2.3274517, ' 6': -2.3535392, ' 8': -1.8155077}
{'\n': -2.426918, ' 4': -2.1591501, ' 5': -2.217082, ' 6': -2.2480357, ' 8': -1.7087593}
{' 8': -1.7058669, ' 4': -2.1527054, ' 5': -2.2400665, '\n': -2.2567847, ' 6': -2.2923698}
{' 8': -1.7641689, '\n': -2.1049807, ' 4': -2.2244053, ' 5': -2.2837803, ' 6': -2.3042853}
{'\n': -2.3777447, ' 4': -2.184883, ' 5': -2.2499542, ' 6': -2.274664, ' 8': -1.7334099}
{' 8': -1.7161576, ' 4': -2.1854856, '\n': -2.2249074, ' 6': -2.2485235, ' 5': -2.2500882}
{'\n': -2.452405, ' 4': -2.1480856, ' 5': -2.2180603, ' 6': -2.229059, ' 8': -1.6911124}
{'\n': -2.3115892, ' 4': -2.1499138, ' 5': -2.2370977, ' 6': -2.2244616, ' 8': -1.728712}
{'\n': -2.4157996, ' 4': -2.1389823, ' 5': -2.2392373, ' 6': -2.204638, ' 8': -1.7008128}
