{' 4': -1.8759372, ' 5': -2.0415103, ' 6': -1.9434497, ' 7': -2.378564, ' 8': -1.4408824}
{' 8': -1.4160123, ' 4': -1.8654639, ' 5': -2.0615509, ' 6': -2.0987058, ' 7': -2.4127269}
{' 8': -1.4175298, ' 4': -1.8821, ' 5': -2.0580587, ' 6': -2.1134052, ' 7': -2.3997943}
{' 8': -1.4039277, ' 4': -1.8976219, ' 5': -2.0354898, ' 6': -2.0678728, ' 7': -2.3925686}
{' 4': -1.8324934, ' 5': -2.0521188, ' 6': -2.1237035, ' 7': -2.357737, ' 8': -1.39045}
{' 4': -1.865523, ' 5': -2.0245614, ' 6': -2.1059396, ' 7': -2.3787627, ' 8': -1.3938318}
{' 4': -1.9004139, ' 5': -2.0758955, ' 6': -2.1117053, ' 7': -2.3924172, ' 8': -1.4027932}
{' 4': -1.8974382, ' 5': -2.0397568, ' 6': -2.074237, ' 7': -2.3890572, ' 8': -1.4272308}
{' 4': -1.8888781, ' 5': -2.0497675, ' 6': -2.0728028, ' 7': -2.4016554, ' 8': -1.4218476}
{' 4': -1.8647456, ' 5': -2.0524335, ' 6': -2.090859, ' 7': -2.3890748, ' 8': -1.4137214}
{' 4': -1.9083431, ' 5': -2.0723429, ' 6': -2.085158, ' 7': -2.4097564, ' 8': -1.4176891}
{' 4': -1.937475, ' 5': -2.0644758, ' 6': -2.0673556, ' 7': -2.4138677, ' 8': -1.4359977}
{' 8': -1.3966151, ' 4': -1.8762075, ' 5': -2.0658712, ' 6': -2.1232824, ' 7': -2.3764613}
{' 8': -1.4375234, ' 4': -1.9245696, ' 6': -2.0710661, ' 5': -2.0861, ' 7': -2.4047477}
{' 8': -1.4209446, ' 4': -1.9272408, ' 5': -2.0781808, ' 6': -2.0827496, ' 7': -2.4002004}
{' 8': -1.3855463, ' 4': -1.9269834, ' 5': -2.083782, ' 6': -2.0894592, ' 7': -2.377503}
{' 8': -1.4037352, ' 4': -1.9165839, ' 5': -2.0794306, ' 6': -2.1165476, ' 7': -2.3674517}
{' 4': -1.9231395, ' 5': -2.0726242, ' 6': -2.0971546, ' 7': -2.3876066, ' 8': -1.4286441}
{' 4': -1.926083, ' 5': -2.0549226, ' 6': -2.1129365, ' 7': -2.3730626, ' 8': -1.388515}
{' 8': -1.4159725, ' 4': -1.915176, ' 5': -2.0424163, ' 6': -2.0705647, ' 7': -2.3866842}
{' 4': -1.893665, ' 5': -2.060682, ' 6': -2.1006114, ' 7': -2.3942418, ' 8': -1.4043204}
{' 4': -1.9493392, ' 5': -2.0701268, ' 6': -2.109188, ' 7': -2.4093678, ' 8': -1.4716482}
{' 8': -1.4117091, ' 4': -1.9341776, ' 5': -2.0621922, ' 6': -2.1090415, ' 7': -2.389786}
{' 8': -1.4351033, ' 4': -1.9280273, ' 5': -2.038025, ' 6': -2.046773, ' 7': -2.3961859}
{' 8': -1.4281039, ' 4': -1.8921295, ' 5': -2.054644, ' 6': -2.0744634, ' 7': -2.3985953}
{' 8': -1.4372414, ' 4': -1.9156282, ' 6': -2.021365, ' 5': -2.057902, ' 7': -2.420906}
{' 8': -1.4223678, ' 4': -1.926686, ' 6': -2.0527246, ' 5': -2.065727, ' 7': -2.4153347}
{' 4': -1.9494675, ' 5': -2.0574398, ' 6': -2.0356166, ' 7': -2.4178543, ' 8': -1.4696978}
{' 4': -1.8921707, ' 5': -2.0391977, ' 6': -2.0514123, ' 7': -2.4127195, ' 8': -1.4319485}
{' 8': -1.4432042, ' 4': -1.8961234, ' 5': -2.0490086, ' 6': -2.062135, ' 7': -2.4065592}
{' 8': -1.4305068, ' 4': -1.9590486, ' 6': -2.051489, ' 5': -2.0852482, ' 7': -2.4177563}
{' 4': -1.9333055, ' 5': -2.093722, ' 6': -2.105683, ' 7': -2.3855245, ' 8': -1.3947809}
{' 4': -1.9587395, ' 5': -2.101315, ' 6': -2.1062875, ' 7': -2.4057822, ' 8': -1.4177269}
{' 8': -1.4787163, ' 4': -1.9717268, ' 6': -2.059911, ' 5': -2.066478, ' 7': -2.43096}
{' 8': -1.4346226, ' 4': -1.9605415, ' 5': -2.0711982, ' 6': -2.100888, ' 7': -2.4053361}
{' 8': -1.4635544, ' 4': -1.9578571, ' 6': -2.0428293, ' 5': -2.0563838, ' 7': -2.407752}
{' 8': -1.4336946, ' 4': -1.9582547, ' 6': -2.0186937, ' 5': -2.0684934, ' 7': -2.4191666}
{' 4': -1.9836295, ' 5': -2.0471406, ' 6': -1.9983855, ' 7': -2.4273703, ' 8': -1.477711}
{' 4': -1.979204, ' 5': -2.0855303, ' 6': -2.0476844, ' 7': -2.4234848, ' 8': -1.4366845}
{' 8': -1.4139475, ' 4': -1.9574637, ' 5': -2.077454, ' 6': -2.080872, ' 7': -2.3927474}
{' 8': -1.4350004, ' 4': -1.9213533, ' 5': -2.0364256, ' 6': -2.0682096, ' 7': -2.3968725}
{' 8': -1.4415913, ' 4': -1.9196092, ' 6': -2.0090923, ' 5': -2.0275745, ' 7': -2.3790426}
{' 8': -1.449759, ' 4': -1.9400973, ' 6': -2.048486, ' 5': -2.0631309, ' 7': -2.4026015}
{' 8': -1.4420712, ' 4': -1.9728357, ' 6': -2.0502188, ' 5': -2.0814438, ' 7': -2.4060118}
{' 8': -1.4378992, ' 4': -1.9356905, ' 6': -2.0409389, ' 5': -2.0580106, ' 7': -2.3839345}
{' 8': -1.4267322, ' 4': -1.961753, ' 6': -2.0215788, ' 5': -2.0761998, ' 7': -2.3815556}
{' 4': -1.9422085, ' 5': -2.0790863, ' 6': -2.0262728, ' 7': -2.427399, ' 8': -1.4442407}
