{' 3': -2.3886826, ' 4': -1.9845374, ' 5': -2.085748, ' 6': -1.9907154, ' 8': -1.559993}
{' 4': -2.0776956, ' 5': -2.160684, ' 6': -2.1092641, ' 7': -2.4202793, ' 8': -1.602038}
{' 8': -1.598459, ' 6': -2.0749996, ' 4': -2.083809, ' 5': -2.1515682, ' 7': -2.4226625}
{' 8': -1.6111572, ' 6': -2.0547874, ' 4': -2.08339, ' 5': -2.1514328, ' 3': -2.4211395}
{' 8': -1.6025687, ' 6': -2.0736744, ' 4': -2.1079905, ' 5': -2.1632502, ' 7': -2.440924}
{' 8': -1.6171306, ' 6': -2.0555215, ' 4': -2.0776362, ' 5': -2.1493762, ' 3': -2.410144}
{' 8': -1.6198006, ' 6': -2.0569704, ' 4': -2.1034222, ' 5': -2.1526556, ' 3': -2.441041}
{' 8': -1.6295313, ' 6': -2.0336258, ' 4': -2.1052833, ' 5': -2.1475327, ' 3': -2.4412456}
{' 4': -2.1150658, ' 5': -2.1559212, ' 6': -2.0539086, ' 7': -2.4381373, ' 8': -1.6204264}
{' 4': -2.1064572, ' 5': -2.1682992, ' 6': -2.0751278, ' 7': -2.4333346, ' 8': -1.6238827}
{' 8': -1.6170532, ' 6': -2.06059, ' 4': -2.1064103, ' 5': -2.1580153, ' 3': -2.4340508}
{' 8': -1.61743, ' 6': -2.0242083, ' 4': -2.1025586, ' 5': -2.1387513, ' 3': -2.4217436}
{' 8': -1.6037197, ' 6': -2.0448236, ' 4': -2.0926123, ' 5': -2.1448689, ' 7': -2.4198322}
{' 3': -2.4419394, ' 4': -2.1166906, ' 5': -2.1558304, ' 6': -2.0290384, ' 8': -1.6172847}
{' 4': -2.0705845, ' 5': -2.111644, ' 6': -1.9974567, ' 7': -2.4138196, ' 8': -1.6160233}
{' 4': -2.1270168, ' 5': -2.1540067, ' 6': -2.024267, ' 7': -2.4494035, ' 8': -1.6246506}
{' 8': -1.6213727, ' 6': -2.0104165, ' 4': -2.097138, ' 5': -2.12054, ' 7': -2.4146876}
{' 8': -1.5523721, ' 6': -2.064854, ' 4': -2.0719197, ' 5': -2.1197014, ' 7': -2.3868506}
{' 8': -1.5264643, ' 4': -2.0271854, ' 6': -2.0637314, ' 5': -2.1094675, ' 7': -2.3559341}
{' 8': -1.5580201, ' 6': -1.9941651, ' 4': -2.0662649, ' 5': -2.0978951, ' 9': -2.3697755}
{' 8': -1.5588583, ' 6': -2.046579, ' 4': -2.0552564, ' 5': -2.1273587, ' 7': -2.3781705}
{' 8': -1.570151, ' 6': -2.0417876, ' 4': -2.0633988, ' 5': -2.1281514, ' 7': -2.3889635}
{' 8': -1.5835918, ' 6': -2.0159686, ' 4': -2.0728965, ' 5': -2.1143832, ' 7': -2.3872046}
{' 4': -2.0748382, ' 5': -2.1307795, ' 6': -2.022363, ' 7': -2.4144042, ' 8': -1.589742}
{' 4': -2.0574775, ' 5': -2.1275659, ' 6': -2.031363, ' 7': -2.3844879, ' 8': -1.5831246}
{' 8': -1.5800513, ' 6': -2.0534265, ' 4': -2.0715265, ' 5': -2.128083, ' 7': -2.4083729}
{' 8': -1.5637438, ' 6': -2.025902, ' 4': -2.0712435, ' 5': -2.1152012, ' 9': -2.3825514}
{' 4': -2.0981357, ' 5': -2.118323, ' 6': -2.018955, ' 8': -1.6022317, ' 9': -2.404291}
{' 8': -1.591619, ' 6': -2.038173, ' 4': -2.0674632, ' 5': -2.1193938, ' 7': -2.3914607}
{' 4': -2.0786188, ' 5': -2.1250596, ' 6': -2.0286834, ' 7': -2.4204185, ' 8': -1.6023823}
{' 8': -1.5851033, ' 6': -2.013776, ' 4': -2.0682187, ' 5': -2.1177945, ' 9': -2.3611596}
{' 4': -2.1050992, ' 5': -2.1343799, ' 6': -2.016025, ' 8': -1.6076207, ' 9': -2.3983388}
{' 4': -2.0887313, ' 5': -2.1266875, ' 6': -2.0226731, ' 8': -1.5879998, ' 9': -2.3995671}
{' 4': -2.0506332, ' 5': -2.1116197, ' 6': -2.0519903, ' 7': -2.3638935, ' 8': -1.5667057}
{' 4': -2.0346966, ' 5': -2.1140106, ' 6': -2.0493908, ' 7': -2.348316, ' 8': -1.5600326}
{' 8': -1.5795213, ' 6': -2.0039494, ' 4': -2.067587, ' 5': -2.1015713, ' 9': -2.3687153}
{' 4': -2.0480714, ' 5': -2.1071868, ' 6': -2.023333, ' 7': -2.3567157, ' 8': -1.5702319}
{' 8': -1.5823174, ' 6': -2.0149581, ' 4': -2.0561113, ' 5': -2.1081944, ' 7': -2.37249}
{' 4': -2.0381298, ' 5': -2.118825, ' 6': -2.034277, ' 7': -2.3591728, ' 8': -1.5801258}
{' 4': -2.0881343, ' 5': -2.1292787, ' 6': -2.0178206, ' 8': -1.5901103, ' 9': -2.3906016}
{' 4': -2.0767963, ' 5': -2.1107128, ' 6': -2.0065763, ' 7': -2.3731108, ' 8': -1.5834644}
{' 8': -1.5248678, ' 4': -2.0178564, ' 6': -2.049464, ' 5': -2.1080103, ' 7': -2.3306043}
{' 8': -1.5562781, ' 6': -2.020624, ' 4': -2.0288289, ' 5': -2.1072845, ' 7': -2.3518257}
{' 4': -2.0744233, ' 5': -2.1242669, ' 6': -2.0173304, ' 8': -1.5814707, ' 9': -2.3821356}
{' 4': -2.067095, ' 5': -2.1180842, ' 6': -2.018945, ' 7': -2.370787, ' 8': -1.5712655}
{' 8': -1.5658455, ' 6': -1.9989232, ' 4': -2.0451534, ' 5': -2.0945263, ' 7': -2.370306}
{' 4': -2.046446, ' 5': -2.08628, ' 6': -2.0176919, ' 7': -2.3659766, ' 8': -1.5570499}
{' 4': -2.0486107, ' 5': -2.0793695, ' 6': -1.9664956, ' 7': -2.3907633, ' 8': -1.6202012}
{' 8': -1.6115049, ' 6': -1.9634584, ' 4': -2.0596976, ' 5': -2.0774033, ' 7': -2.4025455}
