(30, 'dog', 'nurse')
(57, 'cat', 'doctor')
(57, 'cat', 'hospital')
(57, 'cat', 'surgeon')
(57, 'cat', 'bandage')
(57, 'cat', 'patient')
(57, 'airplane', 'nurse')
(57, 'airplane', 'doctor')
(57, 'airplane', 'hospital')
(57, 'airplane', 'surgeon')
(57, 'airplane', 'bandage')
(57, 'airplane', 'patient')
(57, 'car', 'nurse')
(57, 'car', 'doctor')
(57, 'car', 'hospital')
(57, 'car', 'surgeon')
(57, 'car', 'bandage')
(57, 'car', 'patient')
(57, 'tree', 'nurse')
(57, 'tree', 'doctor')
(57, 'tree', 'hospital')
(57, 'tree', 'surgeon')
(57, 'tree', 'bandage')
(57, 'tree', 'patient')
(57, 'lecturer', 'nurse')
(57, 'lecturer', 'doctor')
(57, 'lecturer', 'hospital')
(57, 'lecturer', 'surgeon')
(57, 'lecturer', 'bandage')
(57, 'lecturer', 'patient')
(57, 'nurse', 'doctor')
(57, 'nurse', 'hospital')
(57, 'nurse', 'surgeon')
(57, 'nurse', 'bandage')
(57, 'nurse', 'patient')
(57, 'doctor', 'nurse')
(57, 'doctor', 'hospital')
(57, 'doctor', 'surgeon')
(57, 'doctor', 'bandage')
(57, 'doctor', 'patient')
(57, 'hospital', 'nurse')
(57, 'hospital', 'doctor')
(57, 'hospital', 'surgeon')
(57, 'hospital', 'bandage')
(57, 'hospital', 'patient')
(57, 'surgeon', 'nurse')
(57, 'surgeon', 'doctor')
(57, 'surgeon', 'hospital')
(57, 'surgeon', 'bandage')
(57, 'surgeon', 'patient')
(57, 'bandage', 'nurse')
(57, 'bandage', 'doctor')
(57, 'bandage', 'hospital')
(57, 'bandage', 'surgeon')
(57, 'bandage', 'patient')
(57, 'patient', 'nurse')
(57, 'patient', 'doctor')
(57, 'patient', 'hospital')
(57, 'patient', 'surgeon')
(57, 'patient', 'bandage')
(58, 'dog', 'nurse')
(58, 'dog', 'doctor')
(58, 'dog', 'hospital')
(58, 'dog', 'surgeon')
(58, 'dog', 'bandage')
(58, 'dog', 'patient')
(58, 'cat', 'nurse')
(58, 'cat', 'doctor')
(58, 'cat', 'hospital')
(58, 'cat', 'surgeon')
(58, 'cat', 'bandage')
(58, 'cat', 'patient')
(58, 'airplane', 'nurse')
(58, 'airplane', 'doctor')
(58, 'airplane', 'hospital')
(58, 'airplane', 'surgeon')
(58, 'airplane', 'bandage')
(58, 'airplane', 'patient')
(58, 'car', 'nurse')
(58, 'car', 'doctor')
(58, 'car', 'hospital')
(58, 'car', 'surgeon')
(58, 'car', 'bandage')
(58, 'car', 'patient')
(58, 'tree', 'nurse')
(58, 'tree', 'doctor')
(58, 'tree', 'hospital')
(58, 'tree', 'surgeon')
(58, 'tree', 'bandage')
(58, 'tree', 'patient')
(58, 'lecturer', 'nurse')
(58, 'lecturer', 'doctor')
(58, 'lecturer', 'hospital')
(58, 'lecturer', 'surgeon')
(58, 'lecturer', 'bandage')
(58, 'lecturer', 'patient')
(58, 'nurse', 'doctor')
(58, 'nurse', 'hospital')
(58, 'nurse', 'surgeon')
(58, 'nurse', 'bandage')
(58, 'nurse', 'patient')
(58, 'doctor', 'nurse')
(58, 'doctor', 'hospital')
(58, 'doctor', 'surgeon')
(58, 'doctor', 'bandage')
(58, 'doctor', 'patient')
(58, 'hospital', 'nurse')
(58, 'hospital', 'doctor')
(58, 'hospital', 'surgeon')
(58, 'hospital', 'bandage')
(58, 'hospital', 'patient')
(58, 'surgeon', 'nurse')
(58, 'surgeon', 'doctor')
(58, 'surgeon', 'hospital')
(58, 'surgeon', 'bandage')
(58, 'surgeon', 'patient')
(58, 'bandage', 'nurse')
(58, 'bandage', 'doctor')
(58, 'bandage', 'hospital')
(58, 'bandage', 'surgeon')
(58, 'bandage', 'patient')
(58, 'patient', 'nurse')
(58, 'patient', 'doctor')
(58, 'patient', 'hospital')
(58, 'patient', 'surgeon')
(58, 'patient', 'bandage')
(59, 'dog', 'nurse')
(59, 'dog', 'doctor')
(59, 'dog', 'hospital')
(59, 'dog', 'surgeon')
(59, 'dog', 'bandage')
(59, 'dog', 'patient')
(59, 'cat', 'nurse')
(59, 'cat', 'doctor')
(59, 'cat', 'hospital')
(59, 'cat', 'surgeon')
(59, 'cat', 'bandage')
(59, 'cat', 'patient')
(59, 'airplane', 'nurse')
(59, 'airplane', 'doctor')
(59, 'airplane', 'hospital')
(59, 'airplane', 'surgeon')
(59, 'airplane', 'bandage')
(59, 'airplane', 'patient')
(59, 'car', 'nurse')
(59, 'car', 'doctor')
(59, 'car', 'hospital')
(59, 'car', 'surgeon')
(59, 'car', 'bandage')
(59, 'car', 'patient')
(59, 'tree', 'nurse')
(59, 'tree', 'doctor')
(59, 'tree', 'hospital')
(59, 'tree', 'surgeon')
(59, 'tree', 'bandage')
(59, 'tree', 'patient')
(59, 'lecturer', 'nurse')
(59, 'lecturer', 'doctor')
(59, 'lecturer', 'hospital')
(59, 'lecturer', 'surgeon')
(59, 'lecturer', 'bandage')
(59, 'lecturer', 'patient')
(59, 'nurse', 'doctor')
(59, 'nurse', 'hospital')
(59, 'nurse', 'surgeon')
(59, 'nurse', 'bandage')
(59, 'nurse', 'patient')
(59, 'doctor', 'nurse')
(59, 'doctor', 'hospital')
(59, 'doctor', 'surgeon')
(59, 'doctor', 'bandage')
(59, 'doctor', 'patient')
(59, 'hospital', 'nurse')
(59, 'hospital', 'doctor')
(59, 'hospital', 'surgeon')
(59, 'hospital', 'bandage')
(59, 'hospital', 'patient')
(59, 'surgeon', 'nurse')
(59, 'surgeon', 'doctor')
(59, 'surgeon', 'hospital')
(59, 'surgeon', 'bandage')
(59, 'surgeon', 'patient')
(59, 'bandage', 'nurse')
(59, 'bandage', 'doctor')
(59, 'bandage', 'hospital')
(59, 'bandage', 'surgeon')
(59, 'bandage', 'patient')
(59, 'patient', 'nurse')
(59, 'patient', 'doctor')
(59, 'patient', 'hospital')
(59, 'patient', 'surgeon')
(59, 'patient', 'bandage')
(60, 'dog', 'nurse')
(60, 'dog', 'doctor')
(60, 'dog', 'hospital')
(60, 'dog', 'surgeon')
(60, 'dog', 'bandage')
(60, 'dog', 'patient')
(60, 'cat', 'nurse')
(60, 'cat', 'doctor')
(60, 'cat', 'hospital')
(60, 'cat', 'surgeon')
(60, 'cat', 'bandage')
(60, 'cat', 'patient')
(60, 'airplane', 'nurse')
(60, 'airplane', 'doctor')
(60, 'airplane', 'hospital')
(60, 'airplane', 'surgeon')
(60, 'airplane', 'bandage')
(60, 'airplane', 'patient')
(60, 'car', 'nurse')
(60, 'car', 'doctor')
(60, 'car', 'hospital')
(60, 'car', 'surgeon')
(60, 'car', 'bandage')
(60, 'car', 'patient')
(60, 'tree', 'nurse')
(60, 'tree', 'doctor')
(60, 'tree', 'hospital')
(60, 'tree', 'surgeon')
(60, 'tree', 'bandage')
(60, 'tree', 'patient')
(60, 'lecturer', 'nurse')
(60, 'lecturer', 'doctor')
(60, 'lecturer', 'hospital')
(60, 'lecturer', 'surgeon')
(60, 'lecturer', 'bandage')
(60, 'lecturer', 'patient')
(60, 'nurse', 'doctor')
(60, 'nurse', 'hospital')
(60, 'nurse', 'surgeon')
(60, 'nurse', 'bandage')
(60, 'nurse', 'patient')
(60, 'doctor', 'nurse')
(60, 'doctor', 'hospital')
(60, 'doctor', 'surgeon')
(60, 'doctor', 'bandage')
(60, 'doctor', 'patient')
(60, 'hospital', 'nurse')
(60, 'hospital', 'doctor')
(60, 'hospital', 'surgeon')
(60, 'hospital', 'bandage')
(60, 'hospital', 'patient')
(60, 'surgeon', 'nurse')
(60, 'surgeon', 'doctor')
(60, 'surgeon', 'hospital')
(60, 'surgeon', 'bandage')
(60, 'surgeon', 'patient')
(60, 'bandage', 'nurse')
(60, 'bandage', 'doctor')
(60, 'bandage', 'hospital')
(60, 'bandage', 'surgeon')
(60, 'bandage', 'patient')
(60, 'patient', 'nurse')
(60, 'patient', 'doctor')
(60, 'patient', 'hospital')
(60, 'patient', 'surgeon')
(60, 'patient', 'bandage')
