{' 4': -1.9939424, ' 5': -2.1387892, ' 6': -2.1379254, ' 7': -2.42884, ' 8': -1.6291037}
{'\n': -1.4784862, ' 4': -2.242981, ' 5': -2.460144, ' 6': -2.562622, ' 8': -1.8433707}
{'\n': -1.2935792, ' 8': -1.9042797, ' 4': -2.3002615, ' 5': -2.504099, ' 6': -2.6460161}
{'\n': -1.5348498, ' 8': -1.8158766, ' 4': -2.2289395, ' 5': -2.4546955, ' 6': -2.5603473}
{'\n': -1.3713281, ' 4': -2.2943628, ' 5': -2.47274, ' 6': -2.6171148, ' 8': -1.8593547}
{'\n': -1.6197598, ' 8': -1.7986919, ' 4': -2.200415, ' 5': -2.4242604, ' 6': -2.5340044}
{'\n': -1.3485044, ' 8': -1.8823102, ' 4': -2.2827027, ' 5': -2.4891038, ' 6': -2.6404927}
{'\n': -1.416965, ' 4': -2.2827182, ' 5': -2.4714837, ' 6': -2.5904744, ' 8': -1.8603892}
{'\n': -1.3275819, ' 4': -2.3023639, ' 5': -2.5143332, ' 6': -2.6468234, ' 8': -1.8941369}
{'\n': -1.4378928, ' 4': -2.2518852, ' 5': -2.456495, ' 6': -2.576762, ' 8': -1.8536155}
{'\n': -1.3210076, ' 8': -1.8965368, ' 4': -2.2945414, ' 5': -2.4954262, ' 6': -2.6305377}
{'\n': -1.6509637, ' 8': -1.8007239, ' 4': -2.2200763, ' 5': -2.4042196, ' 6': -2.5069304}
{'\n': -1.5235907, ' 8': -1.8452536, ' 4': -2.2494495, ' 5': -2.4409044, ' 6': -2.5434709}
{'\n': -1.3916727, ' 8': -1.8878751, ' 4': -2.2849689, ' 5': -2.468184, ' 6': -2.5852783}
{'\n': -1.4594136, ' 4': -2.2720585, ' 5': -2.4523659, ' 6': -2.549635, ' 8': -1.8823136}
{'\n': -1.4225014, ' 4': -2.289301, ' 5': -2.465181, ' 6': -2.5645428, ' 8': -1.8792046}
{'\n': -1.4264766, ' 8': -1.8772299, ' 4': -2.2726712, ' 5': -2.4604514, ' 6': -2.5803177}
{'\n': -1.6544769, ' 8': -1.7864083, ' 4': -2.199084, ' 5': -2.3930464, ' 6': -2.5066729}
{'\n': -1.3720199, ' 8': -1.879757, ' 4': -2.2917833, ' 5': -2.4672337, ' 6': -2.6028912}
{'\n': -1.6445769, ' 4': -2.2276058, ' 5': -2.4039993, ' 6': -2.5035646, ' 8': -1.7767133}
{'\n': -1.398992, ' 4': -2.2899916, ' 5': -2.462518, ' 6': -2.5962508, ' 8': -1.8406154}
{'\n': -1.5543826, ' 4': -2.2606165, ' 5': -2.3970768, ' 6': -2.5148413, ' 8': -1.8004153}
{'\n': -1.4289448, ' 8': -1.835992, ' 4': -2.2940762, ' 5': -2.4443915, ' 6': -2.5680428}
{'\n': -1.3468548, ' 4': -2.3089883, ' 5': -2.4808176, ' 6': -2.6097534, ' 8': -1.8684309}
{'\n': -1.3759339, ' 8': -1.8419269, ' 4': -2.3066266, ' 5': -2.463768, ' 6': -2.6014264}
{'\n': -1.6344713, ' 8': -1.8126757, ' 4': -2.2209802, ' 5': -2.41274, ' 6': -2.5089087}
{'\n': -1.4858555, ' 4': -2.2927535, ' 5': -2.4608824, ' 6': -2.5613263, ' 8': -1.8727496}
{'\n': -1.6800061, ' 4': -2.2119372, ' 5': -2.4086075, ' 6': -2.5120878, ' 8': -1.8143522}
{'\n': -1.7599332, ' 4': -2.212593, ' 5': -2.3767946, ' 6': -2.470047, ' 8': -1.7860354}
{'\n': -1.5065246, ' 4': -2.2815986, ' 5': -2.4252906, ' 6': -2.52422, ' 8': -1.8561463}
{'\n': -1.4421402, ' 8': -1.8986784, ' 4': -2.2973964, ' 5': -2.4587445, ' 6': -2.5566268}
{'\n': -1.4786572, ' 8': -1.8624482, ' 4': -2.2841163, ' 5': -2.4424062, ' 6': -2.5373063}
{'\n': -1.3420687, ' 8': -1.9119092, ' 4': -2.3188877, ' 5': -2.4940462, ' 6': -2.6121979}
{'\n': -1.5271046, ' 8': -1.8126547, ' 4': -2.252638, ' 5': -2.4353373, ' 6': -2.5505383}
{'\n': -1.3165247, ' 8': -1.8889269, ' 4': -2.338959, ' 5': -2.499263, ' 6': -2.61994}
{'\n': -1.5639265, ' 8': -1.8095818, ' 4': -2.2726896, ' 5': -2.4272735, ' 6': -2.5175505}
{'\n': -1.6187818, ' 4': -2.2601686, ' 5': -2.3911054, ' 6': -2.495376, ' 8': -1.7751061}
{'\n': -1.6423087, ' 4': -2.2573514, ' 5': -2.3785195, ' 6': -2.4683414, ' 8': -1.8045746}
{'\n': -1.6256442, ' 8': -1.8204236, ' 4': -2.257401, ' 5': -2.3914008, ' 6': -2.4747653}
{'\n': -1.5414233, ' 4': -2.3068461, ' 5': -2.41952, ' 6': -2.4820275, ' 8': -1.8451933}
{'\n': -1.5135356, ' 8': -1.8426726, ' 4': -2.2951443, ' 5': -2.421708, ' 6': -2.4960327}
{'\n': -1.2772236, ' 8': -1.8972349, ' 4': -2.3296478, ' 5': -2.4785824, ' 6': -2.6137428}
{'\n': -1.2323971, ' 4': -2.3875484, ' 5': -2.4998064, ' 6': -2.6191635, ' 8': -1.9444904}
{'\n': -1.7335006, ' 4': -2.2503119, ' 5': -2.360467, ' 6': -2.4290888, ' 8': -1.7826407}
{' 8': -1.760882, '\n': -1.825174, ' 4': -2.2358708, ' 5': -2.34463, ' 6': -2.4004369}
{'\n': -1.287913, ' 8': -1.911907, ' 4': -2.3647115, ' 5': -2.4677312, ' 6': -2.5270784}
{' 8': -1.7393403, '\n': -1.9842011, ' 4': -2.2148292, ' 5': -2.2966304, ' 6': -2.3298354}
{'\n': -1.9564033, ' 4': -2.2062376, ' 5': -2.2887893, ' 6': -2.329721, ' 8': -1.7651333}
{' 8': -1.7140489, '\n': -2.145685, ' 4': -2.1720653, ' 5': -2.2857852, ' 6': -2.3045125}
