(30, 'dog', 'nurse')
(49, 'sick', 'nurse')
(49, 'sick', 'doctor')
(49, 'sick', 'hospital')
(49, 'sick', 'surgeon')
(49, 'sick', 'bandage')
(49, 'sick', 'patient')
(50, 'dog', 'nurse')
(50, 'dog', 'doctor')
(50, 'dog', 'hospital')
(50, 'dog', 'surgeon')
(50, 'dog', 'bandage')
(50, 'dog', 'patient')
(50, 'dog', 'sick')
(50, 'cat', 'nurse')
(50, 'cat', 'doctor')
(50, 'cat', 'hospital')
(50, 'cat', 'surgeon')
(50, 'cat', 'bandage')
(50, 'cat', 'patient')
(50, 'cat', 'sick')
(50, 'airplane', 'nurse')
(50, 'airplane', 'doctor')
(50, 'airplane', 'hospital')
(50, 'airplane', 'surgeon')
(50, 'airplane', 'bandage')
(50, 'airplane', 'patient')
(50, 'airplane', 'sick')
(50, 'car', 'nurse')
(50, 'car', 'doctor')
(50, 'car', 'hospital')
(50, 'car', 'surgeon')
(50, 'car', 'bandage')
(50, 'car', 'patient')
(50, 'car', 'sick')
(50, 'tree', 'nurse')
(50, 'tree', 'doctor')
(50, 'tree', 'hospital')
(50, 'tree', 'surgeon')
(50, 'tree', 'bandage')
(50, 'tree', 'patient')
(50, 'tree', 'sick')
(50, 'lecturer', 'nurse')
(50, 'lecturer', 'doctor')
(50, 'lecturer', 'hospital')
(50, 'lecturer', 'surgeon')
(50, 'lecturer', 'bandage')
(50, 'lecturer', 'patient')
(50, 'lecturer', 'sick')
(50, 'ship', 'nurse')
(50, 'ship', 'doctor')
(50, 'ship', 'hospital')
(50, 'ship', 'surgeon')
(50, 'ship', 'bandage')
(50, 'ship', 'patient')
(50, 'ship', 'sick')
(50, 'nurse', 'doctor')
(50, 'nurse', 'hospital')
(50, 'nurse', 'surgeon')
(50, 'nurse', 'bandage')
(50, 'nurse', 'patient')
(50, 'nurse', 'sick')
(50, 'doctor', 'nurse')
(50, 'doctor', 'hospital')
(50, 'doctor', 'surgeon')
(50, 'doctor', 'bandage')
(50, 'doctor', 'patient')
(50, 'doctor', 'sick')
(50, 'hospital', 'nurse')
(50, 'hospital', 'doctor')
(50, 'hospital', 'surgeon')
(50, 'hospital', 'bandage')
(50, 'hospital', 'patient')
(50, 'hospital', 'sick')
(50, 'surgeon', 'nurse')
(50, 'surgeon', 'doctor')
(50, 'surgeon', 'hospital')
(50, 'surgeon', 'bandage')
(50, 'surgeon', 'patient')
(50, 'surgeon', 'sick')
(50, 'bandage', 'nurse')
(50, 'bandage', 'doctor')
(50, 'bandage', 'hospital')
(50, 'bandage', 'surgeon')
(50, 'bandage', 'patient')
(50, 'bandage', 'sick')
(50, 'patient', 'nurse')
(50, 'patient', 'doctor')
(50, 'patient', 'hospital')
(50, 'patient', 'surgeon')
(50, 'patient', 'bandage')
(50, 'patient', 'sick')
(50, 'sick', 'nurse')
(50, 'sick', 'doctor')
(50, 'sick', 'hospital')
(50, 'sick', 'surgeon')
(50, 'sick', 'bandage')
(50, 'sick', 'patient')
(51, 'dog', 'nurse')
(51, 'dog', 'doctor')
(51, 'dog', 'hospital')
(51, 'dog', 'surgeon')
(51, 'dog', 'bandage')
(51, 'dog', 'patient')
(51, 'dog', 'sick')
(51, 'cat', 'nurse')
(51, 'cat', 'doctor')
(51, 'cat', 'hospital')
(51, 'cat', 'surgeon')
(51, 'cat', 'bandage')
(51, 'cat', 'patient')
(51, 'cat', 'sick')
(51, 'airplane', 'nurse')
(51, 'airplane', 'doctor')
(51, 'airplane', 'hospital')
(51, 'airplane', 'surgeon')
(51, 'airplane', 'bandage')
(51, 'airplane', 'patient')
(51, 'airplane', 'sick')
(51, 'car', 'nurse')
(51, 'car', 'doctor')
(51, 'car', 'hospital')
(51, 'car', 'surgeon')
(51, 'car', 'bandage')
(51, 'car', 'patient')
(51, 'car', 'sick')
(51, 'tree', 'nurse')
(51, 'tree', 'doctor')
(51, 'tree', 'hospital')
(51, 'tree', 'surgeon')
(51, 'tree', 'bandage')
(51, 'tree', 'patient')
(51, 'tree', 'sick')
(51, 'lecturer', 'nurse')
(51, 'lecturer', 'doctor')
(51, 'lecturer', 'hospital')
(51, 'lecturer', 'surgeon')
(51, 'lecturer', 'bandage')
(51, 'lecturer', 'patient')
(51, 'lecturer', 'sick')
(51, 'ship', 'nurse')
(51, 'ship', 'doctor')
(51, 'ship', 'hospital')
(51, 'ship', 'surgeon')
(51, 'ship', 'bandage')
(51, 'ship', 'patient')
(51, 'ship', 'sick')
(51, 'nurse', 'doctor')
(51, 'nurse', 'hospital')
(51, 'nurse', 'surgeon')
(51, 'nurse', 'bandage')
(51, 'nurse', 'patient')
(51, 'nurse', 'sick')
(51, 'doctor', 'nurse')
(51, 'doctor', 'hospital')
(51, 'doctor', 'surgeon')
(51, 'doctor', 'bandage')
(51, 'doctor', 'patient')
(51, 'doctor', 'sick')
(51, 'hospital', 'nurse')
(51, 'hospital', 'doctor')
(51, 'hospital', 'surgeon')
(51, 'hospital', 'bandage')
(51, 'hospital', 'patient')
(51, 'hospital', 'sick')
(51, 'surgeon', 'nurse')
(51, 'surgeon', 'doctor')
(51, 'surgeon', 'hospital')
(51, 'surgeon', 'bandage')
(51, 'surgeon', 'patient')
(51, 'surgeon', 'sick')
(51, 'bandage', 'nurse')
(51, 'bandage', 'doctor')
(51, 'bandage', 'hospital')
(51, 'bandage', 'surgeon')
(51, 'bandage', 'patient')
(51, 'bandage', 'sick')
(51, 'patient', 'nurse')
(51, 'patient', 'doctor')
(51, 'patient', 'hospital')
(51, 'patient', 'surgeon')
(51, 'patient', 'bandage')
(51, 'patient', 'sick')
(51, 'sick', 'nurse')
(51, 'sick', 'doctor')
(51, 'sick', 'hospital')
(51, 'sick', 'surgeon')
(51, 'sick', 'bandage')
(51, 'sick', 'patient')
(52, 'dog', 'nurse')
(52, 'dog', 'doctor')
(52, 'dog', 'hospital')
(52, 'dog', 'surgeon')
(52, 'dog', 'bandage')
(52, 'dog', 'patient')
(52, 'dog', 'sick')
(52, 'cat', 'nurse')
(52, 'cat', 'doctor')
(52, 'cat', 'hospital')
(52, 'cat', 'surgeon')
(52, 'cat', 'bandage')
(52, 'cat', 'patient')
(52, 'cat', 'sick')
(52, 'airplane', 'nurse')
(52, 'airplane', 'doctor')
(52, 'airplane', 'hospital')
(52, 'airplane', 'surgeon')
(52, 'airplane', 'bandage')
(52, 'airplane', 'patient')
(52, 'airplane', 'sick')
(52, 'car', 'nurse')
(52, 'car', 'doctor')
(52, 'car', 'hospital')
(52, 'car', 'surgeon')
(52, 'car', 'bandage')
(52, 'car', 'patient')
(52, 'car', 'sick')
(52, 'tree', 'nurse')
(52, 'tree', 'doctor')
(52, 'tree', 'hospital')
(52, 'tree', 'surgeon')
(52, 'tree', 'bandage')
(52, 'tree', 'patient')
(52, 'tree', 'sick')
(52, 'lecturer', 'nurse')
(52, 'lecturer', 'doctor')
(52, 'lecturer', 'hospital')
(52, 'lecturer', 'surgeon')
(52, 'lecturer', 'bandage')
(52, 'lecturer', 'patient')
(52, 'lecturer', 'sick')
(52, 'ship', 'nurse')
(52, 'ship', 'doctor')
(52, 'ship', 'hospital')
(52, 'ship', 'surgeon')
(52, 'ship', 'bandage')
(52, 'ship', 'patient')
(52, 'ship', 'sick')
(52, 'nurse', 'doctor')
(52, 'nurse', 'hospital')
(52, 'nurse', 'surgeon')
(52, 'nurse', 'bandage')
(52, 'nurse', 'patient')
(52, 'nurse', 'sick')
(52, 'doctor', 'nurse')
(52, 'doctor', 'hospital')
(52, 'doctor', 'surgeon')
(52, 'doctor', 'bandage')
(52, 'doctor', 'patient')
(52, 'doctor', 'sick')
(52, 'hospital', 'nurse')
(52, 'hospital', 'doctor')
(52, 'hospital', 'surgeon')
(52, 'hospital', 'bandage')
(52, 'hospital', 'patient')
(52, 'hospital', 'sick')
(52, 'surgeon', 'nurse')
(52, 'surgeon', 'doctor')
(52, 'surgeon', 'hospital')
(52, 'surgeon', 'bandage')
(52, 'surgeon', 'patient')
(52, 'surgeon', 'sick')
(52, 'bandage', 'nurse')
(52, 'bandage', 'doctor')
(52, 'bandage', 'hospital')
(52, 'bandage', 'surgeon')
(52, 'bandage', 'patient')
(52, 'bandage', 'sick')
(52, 'patient', 'nurse')
(52, 'patient', 'doctor')
(52, 'patient', 'hospital')
(52, 'patient', 'surgeon')
(52, 'patient', 'bandage')
(52, 'patient', 'sick')
(52, 'sick', 'nurse')
(52, 'sick', 'doctor')
(52, 'sick', 'hospital')
(52, 'sick', 'surgeon')
(52, 'sick', 'bandage')
(52, 'sick', 'patient')
(53, 'dog', 'nurse')
(53, 'dog', 'doctor')
(53, 'dog', 'hospital')
(53, 'dog', 'surgeon')
(53, 'dog', 'bandage')
(53, 'dog', 'patient')
(53, 'dog', 'sick')
(53, 'cat', 'nurse')
(53, 'cat', 'doctor')
(53, 'cat', 'hospital')
(53, 'cat', 'surgeon')
(53, 'cat', 'bandage')
(53, 'cat', 'patient')
(53, 'cat', 'sick')
(53, 'airplane', 'nurse')
(53, 'airplane', 'doctor')
(53, 'airplane', 'hospital')
(53, 'airplane', 'surgeon')
(53, 'airplane', 'bandage')
(53, 'airplane', 'patient')
(53, 'airplane', 'sick')
(53, 'car', 'nurse')
(53, 'car', 'doctor')
(53, 'car', 'hospital')
(53, 'car', 'surgeon')
(53, 'car', 'bandage')
(53, 'car', 'patient')
(53, 'car', 'sick')
(53, 'tree', 'nurse')
(53, 'tree', 'doctor')
(53, 'tree', 'hospital')
(53, 'tree', 'surgeon')
(53, 'tree', 'bandage')
(53, 'tree', 'patient')
(53, 'tree', 'sick')
(53, 'lecturer', 'nurse')
(53, 'lecturer', 'doctor')
(53, 'lecturer', 'hospital')
(53, 'lecturer', 'surgeon')
(53, 'lecturer', 'bandage')
(53, 'lecturer', 'patient')
(53, 'lecturer', 'sick')
(53, 'ship', 'nurse')
(53, 'ship', 'doctor')
(53, 'ship', 'hospital')
(53, 'ship', 'surgeon')
(53, 'ship', 'bandage')
(53, 'ship', 'patient')
(53, 'ship', 'sick')
(53, 'nurse', 'doctor')
(53, 'nurse', 'hospital')
(53, 'nurse', 'surgeon')
(53, 'nurse', 'bandage')
(53, 'nurse', 'patient')
(53, 'nurse', 'sick')
(53, 'doctor', 'nurse')
(53, 'doctor', 'hospital')
(53, 'doctor', 'surgeon')
(53, 'doctor', 'bandage')
(53, 'doctor', 'patient')
(53, 'doctor', 'sick')
(53, 'hospital', 'nurse')
(53, 'hospital', 'doctor')
(53, 'hospital', 'surgeon')
(53, 'hospital', 'bandage')
(53, 'hospital', 'patient')
(53, 'hospital', 'sick')
(53, 'surgeon', 'nurse')
(53, 'surgeon', 'doctor')
(53, 'surgeon', 'hospital')
(53, 'surgeon', 'bandage')
(53, 'surgeon', 'patient')
(53, 'surgeon', 'sick')
(53, 'bandage', 'nurse')
(53, 'bandage', 'doctor')
(53, 'bandage', 'hospital')
(53, 'bandage', 'surgeon')
(53, 'bandage', 'patient')
(53, 'bandage', 'sick')
(53, 'patient', 'nurse')
(53, 'patient', 'doctor')
(53, 'patient', 'hospital')
(53, 'patient', 'surgeon')
(53, 'patient', 'bandage')
(53, 'patient', 'sick')
(53, 'sick', 'nurse')
(53, 'sick', 'doctor')
(53, 'sick', 'hospital')
(53, 'sick', 'surgeon')
(53, 'sick', 'bandage')
(53, 'sick', 'patient')
(54, 'dog', 'nurse')
(54, 'dog', 'doctor')
(54, 'dog', 'hospital')
(54, 'dog', 'surgeon')
(54, 'dog', 'bandage')
(54, 'dog', 'patient')
(54, 'dog', 'sick')
(54, 'cat', 'nurse')
(54, 'cat', 'doctor')
(54, 'cat', 'hospital')
(54, 'cat', 'surgeon')
(54, 'cat', 'bandage')
(54, 'cat', 'patient')
(54, 'cat', 'sick')
(54, 'airplane', 'nurse')
(54, 'airplane', 'doctor')
(54, 'airplane', 'hospital')
(54, 'airplane', 'surgeon')
(54, 'airplane', 'bandage')
(54, 'airplane', 'patient')
(54, 'airplane', 'sick')
(54, 'car', 'nurse')
(54, 'car', 'doctor')
(54, 'car', 'hospital')
(54, 'car', 'surgeon')
(54, 'car', 'bandage')
(54, 'car', 'patient')
(54, 'car', 'sick')
(54, 'tree', 'nurse')
(54, 'tree', 'doctor')
(54, 'tree', 'hospital')
(54, 'tree', 'surgeon')
(54, 'tree', 'bandage')
(54, 'tree', 'patient')
(54, 'tree', 'sick')
(54, 'lecturer', 'nurse')
(54, 'lecturer', 'doctor')
(54, 'lecturer', 'hospital')
(54, 'lecturer', 'surgeon')
(54, 'lecturer', 'bandage')
(54, 'lecturer', 'patient')
(54, 'lecturer', 'sick')
(54, 'ship', 'nurse')
(54, 'ship', 'doctor')
(54, 'ship', 'hospital')
(54, 'ship', 'surgeon')
(54, 'ship', 'bandage')
(54, 'ship', 'patient')
(54, 'ship', 'sick')
(54, 'nurse', 'doctor')
(54, 'nurse', 'hospital')
(54, 'nurse', 'surgeon')
(54, 'nurse', 'bandage')
(54, 'nurse', 'patient')
(54, 'nurse', 'sick')
(54, 'doctor', 'nurse')
(54, 'doctor', 'hospital')
(54, 'doctor', 'surgeon')
(54, 'doctor', 'bandage')
(54, 'doctor', 'patient')
(54, 'doctor', 'sick')
(54, 'hospital', 'nurse')
(54, 'hospital', 'doctor')
(54, 'hospital', 'surgeon')
(54, 'hospital', 'bandage')
(54, 'hospital', 'patient')
(54, 'hospital', 'sick')
(54, 'surgeon', 'nurse')
(54, 'surgeon', 'doctor')
(54, 'surgeon', 'hospital')
(54, 'surgeon', 'bandage')
(54, 'surgeon', 'patient')
(54, 'surgeon', 'sick')
(54, 'bandage', 'nurse')
(54, 'bandage', 'doctor')
(54, 'bandage', 'hospital')
(54, 'bandage', 'surgeon')
(54, 'bandage', 'patient')
(54, 'bandage', 'sick')
(54, 'patient', 'nurse')
(54, 'patient', 'doctor')
(54, 'patient', 'hospital')
(54, 'patient', 'surgeon')
(54, 'patient', 'bandage')
(54, 'patient', 'sick')
(54, 'sick', 'nurse')
(54, 'sick', 'doctor')
(54, 'sick', 'hospital')
(54, 'sick', 'surgeon')
(54, 'sick', 'bandage')
(54, 'sick', 'patient')
(55, 'dog', 'nurse')
(55, 'dog', 'doctor')
(55, 'dog', 'hospital')
(55, 'dog', 'surgeon')
(55, 'dog', 'bandage')
(55, 'dog', 'patient')
(55, 'dog', 'sick')
(55, 'cat', 'nurse')
(55, 'cat', 'doctor')
(55, 'cat', 'hospital')
(55, 'cat', 'surgeon')
(55, 'cat', 'bandage')
(55, 'cat', 'patient')
(55, 'cat', 'sick')
(55, 'airplane', 'nurse')
(55, 'airplane', 'doctor')
(55, 'airplane', 'hospital')
(55, 'airplane', 'surgeon')
(55, 'airplane', 'bandage')
(55, 'airplane', 'patient')
(55, 'airplane', 'sick')
(55, 'car', 'nurse')
(55, 'car', 'doctor')
(55, 'car', 'hospital')
(55, 'car', 'surgeon')
(55, 'car', 'bandage')
(55, 'car', 'patient')
(55, 'car', 'sick')
(55, 'tree', 'nurse')
(55, 'tree', 'doctor')
(55, 'tree', 'hospital')
(55, 'tree', 'surgeon')
(55, 'tree', 'bandage')
(55, 'tree', 'patient')
(55, 'tree', 'sick')
(55, 'lecturer', 'nurse')
(55, 'lecturer', 'doctor')
(55, 'lecturer', 'hospital')
(55, 'lecturer', 'surgeon')
(55, 'lecturer', 'bandage')
(55, 'lecturer', 'patient')
(55, 'lecturer', 'sick')
(55, 'ship', 'nurse')
(55, 'ship', 'doctor')
(55, 'ship', 'hospital')
(55, 'ship', 'surgeon')
(55, 'ship', 'bandage')
(55, 'ship', 'patient')
(55, 'ship', 'sick')
(55, 'nurse', 'doctor')
(55, 'nurse', 'hospital')
(55, 'nurse', 'surgeon')
(55, 'nurse', 'bandage')
(55, 'nurse', 'patient')
(55, 'nurse', 'sick')
(55, 'doctor', 'nurse')
(55, 'doctor', 'hospital')
(55, 'doctor', 'surgeon')
(55, 'doctor', 'bandage')
(55, 'doctor', 'patient')
(55, 'doctor', 'sick')
(55, 'hospital', 'nurse')
(55, 'hospital', 'doctor')
(55, 'hospital', 'surgeon')
(55, 'hospital', 'bandage')
(55, 'hospital', 'patient')
(55, 'hospital', 'sick')
(55, 'surgeon', 'nurse')
(55, 'surgeon', 'doctor')
(55, 'surgeon', 'hospital')
(55, 'surgeon', 'bandage')
(55, 'surgeon', 'patient')
(55, 'surgeon', 'sick')
(55, 'bandage', 'nurse')
(55, 'bandage', 'doctor')
(55, 'bandage', 'hospital')
(55, 'bandage', 'surgeon')
(55, 'bandage', 'patient')
(55, 'bandage', 'sick')
(55, 'patient', 'nurse')
(55, 'patient', 'doctor')
(55, 'patient', 'hospital')
(55, 'patient', 'surgeon')
(55, 'patient', 'bandage')
(55, 'patient', 'sick')
(55, 'sick', 'nurse')
(55, 'sick', 'doctor')
(55, 'sick', 'hospital')
(55, 'sick', 'surgeon')
(55, 'sick', 'bandage')
(55, 'sick', 'patient')
(56, 'dog', 'nurse')
(56, 'dog', 'doctor')
(56, 'dog', 'hospital')
(56, 'dog', 'surgeon')
(56, 'dog', 'bandage')
(56, 'dog', 'patient')
(56, 'dog', 'sick')
(56, 'cat', 'nurse')
(56, 'cat', 'doctor')
(56, 'cat', 'hospital')
(56, 'cat', 'surgeon')
(56, 'cat', 'bandage')
(56, 'cat', 'patient')
(56, 'cat', 'sick')
(56, 'airplane', 'nurse')
(56, 'airplane', 'doctor')
(56, 'airplane', 'hospital')
(56, 'airplane', 'surgeon')
(56, 'airplane', 'bandage')
(56, 'airplane', 'patient')
(56, 'airplane', 'sick')
(56, 'car', 'nurse')
(56, 'car', 'doctor')
(56, 'car', 'hospital')
(56, 'car', 'surgeon')
(56, 'car', 'bandage')
(56, 'car', 'patient')
(56, 'car', 'sick')
(56, 'tree', 'nurse')
(56, 'tree', 'doctor')
(56, 'tree', 'hospital')
(56, 'tree', 'surgeon')
(56, 'tree', 'bandage')
(56, 'tree', 'patient')
(56, 'tree', 'sick')
(56, 'lecturer', 'nurse')
(56, 'lecturer', 'doctor')
(56, 'lecturer', 'hospital')
(56, 'lecturer', 'surgeon')
(56, 'lecturer', 'bandage')
(56, 'lecturer', 'patient')
(56, 'lecturer', 'sick')
(56, 'ship', 'nurse')
(56, 'ship', 'doctor')
(56, 'ship', 'hospital')
(56, 'ship', 'surgeon')
(56, 'ship', 'bandage')
(56, 'ship', 'patient')
(56, 'ship', 'sick')
(56, 'nurse', 'doctor')
(56, 'nurse', 'hospital')
(56, 'nurse', 'surgeon')
(56, 'nurse', 'bandage')
(56, 'nurse', 'patient')
(56, 'nurse', 'sick')
(56, 'doctor', 'nurse')
(56, 'doctor', 'hospital')
(56, 'doctor', 'surgeon')
(56, 'doctor', 'bandage')
(56, 'doctor', 'patient')
(56, 'doctor', 'sick')
(56, 'hospital', 'nurse')
(56, 'hospital', 'doctor')
(56, 'hospital', 'surgeon')
(56, 'hospital', 'bandage')
(56, 'hospital', 'patient')
(56, 'hospital', 'sick')
(56, 'surgeon', 'nurse')
(56, 'surgeon', 'doctor')
(56, 'surgeon', 'hospital')
(56, 'surgeon', 'bandage')
(56, 'surgeon', 'patient')
(56, 'surgeon', 'sick')
(56, 'bandage', 'nurse')
(56, 'bandage', 'doctor')
(56, 'bandage', 'hospital')
(56, 'bandage', 'surgeon')
(56, 'bandage', 'patient')
(56, 'bandage', 'sick')
(56, 'patient', 'nurse')
(56, 'patient', 'doctor')
(56, 'patient', 'hospital')
(56, 'patient', 'surgeon')
(56, 'patient', 'bandage')
(56, 'patient', 'sick')
(56, 'sick', 'nurse')
(56, 'sick', 'doctor')
(56, 'sick', 'hospital')
(56, 'sick', 'surgeon')
(56, 'sick', 'bandage')
(56, 'sick', 'patient')
(57, 'dog', 'nurse')
(57, 'dog', 'doctor')
(57, 'dog', 'hospital')
(57, 'dog', 'surgeon')
(57, 'dog', 'bandage')
(57, 'dog', 'patient')
(57, 'dog', 'sick')
(57, 'cat', 'nurse')
(57, 'cat', 'doctor')
(57, 'cat', 'hospital')
(57, 'cat', 'surgeon')
(57, 'cat', 'bandage')
(57, 'cat', 'patient')
(57, 'cat', 'sick')
(57, 'airplane', 'nurse')
(57, 'airplane', 'doctor')
(57, 'airplane', 'hospital')
(57, 'airplane', 'surgeon')
(57, 'airplane', 'bandage')
(57, 'airplane', 'patient')
(57, 'airplane', 'sick')
(57, 'car', 'nurse')
(57, 'car', 'doctor')
(57, 'car', 'hospital')
(57, 'car', 'surgeon')
(57, 'car', 'bandage')
(57, 'car', 'patient')
(57, 'car', 'sick')
(57, 'tree', 'nurse')
(57, 'tree', 'doctor')
(57, 'tree', 'hospital')
(57, 'tree', 'surgeon')
(57, 'tree', 'bandage')
(57, 'tree', 'patient')
(57, 'tree', 'sick')
(57, 'lecturer', 'nurse')
(57, 'lecturer', 'doctor')
(57, 'lecturer', 'hospital')
(57, 'lecturer', 'surgeon')
(57, 'lecturer', 'bandage')
(57, 'lecturer', 'patient')
(57, 'lecturer', 'sick')
(57, 'ship', 'nurse')
(57, 'ship', 'doctor')
(57, 'ship', 'hospital')
(57, 'ship', 'surgeon')
(57, 'ship', 'bandage')
(57, 'ship', 'patient')
(57, 'ship', 'sick')
(57, 'nurse', 'doctor')
(57, 'nurse', 'hospital')
(57, 'nurse', 'surgeon')
(57, 'nurse', 'bandage')
(57, 'nurse', 'patient')
(57, 'nurse', 'sick')
(57, 'doctor', 'nurse')
(57, 'doctor', 'hospital')
(57, 'doctor', 'surgeon')
(57, 'doctor', 'bandage')
(57, 'doctor', 'patient')
(57, 'doctor', 'sick')
(57, 'hospital', 'nurse')
(57, 'hospital', 'doctor')
(57, 'hospital', 'surgeon')
(57, 'hospital', 'bandage')
(57, 'hospital', 'patient')
(57, 'hospital', 'sick')
(57, 'surgeon', 'nurse')
(57, 'surgeon', 'doctor')
(57, 'surgeon', 'hospital')
(57, 'surgeon', 'bandage')
(57, 'surgeon', 'patient')
(57, 'surgeon', 'sick')
(57, 'bandage', 'nurse')
(57, 'bandage', 'doctor')
(57, 'bandage', 'hospital')
(57, 'bandage', 'surgeon')
(57, 'bandage', 'patient')
(57, 'bandage', 'sick')
(57, 'patient', 'nurse')
(57, 'patient', 'doctor')
(57, 'patient', 'hospital')
(57, 'patient', 'surgeon')
(57, 'patient', 'bandage')
(57, 'patient', 'sick')
(57, 'sick', 'nurse')
(57, 'sick', 'doctor')
(57, 'sick', 'hospital')
(57, 'sick', 'surgeon')
(57, 'sick', 'bandage')
(57, 'sick', 'patient')
(58, 'dog', 'nurse')
(58, 'dog', 'doctor')
(58, 'dog', 'hospital')
(58, 'dog', 'surgeon')
(58, 'dog', 'bandage')
(58, 'dog', 'patient')
(58, 'dog', 'sick')
(58, 'cat', 'nurse')
(58, 'cat', 'doctor')
(58, 'cat', 'hospital')
(58, 'cat', 'surgeon')
(58, 'cat', 'bandage')
(58, 'cat', 'patient')
(58, 'cat', 'sick')
(58, 'airplane', 'nurse')
(58, 'airplane', 'doctor')
(58, 'airplane', 'hospital')
(58, 'airplane', 'surgeon')
(58, 'airplane', 'bandage')
(58, 'airplane', 'patient')
(58, 'airplane', 'sick')
(58, 'car', 'nurse')
(58, 'car', 'doctor')
(58, 'car', 'hospital')
(58, 'car', 'surgeon')
(58, 'car', 'bandage')
(58, 'car', 'patient')
(58, 'car', 'sick')
(58, 'tree', 'nurse')
(58, 'tree', 'doctor')
(58, 'tree', 'hospital')
(58, 'tree', 'surgeon')
(58, 'tree', 'bandage')
(58, 'tree', 'patient')
(58, 'tree', 'sick')
(58, 'lecturer', 'nurse')
(58, 'lecturer', 'doctor')
(58, 'lecturer', 'hospital')
(58, 'lecturer', 'surgeon')
(58, 'lecturer', 'bandage')
(58, 'lecturer', 'patient')
(58, 'lecturer', 'sick')
(58, 'ship', 'nurse')
(58, 'ship', 'doctor')
(58, 'ship', 'hospital')
(58, 'ship', 'surgeon')
(58, 'ship', 'bandage')
(58, 'ship', 'patient')
(58, 'ship', 'sick')
(58, 'nurse', 'doctor')
(58, 'nurse', 'hospital')
(58, 'nurse', 'surgeon')
(58, 'nurse', 'bandage')
(58, 'nurse', 'patient')
(58, 'nurse', 'sick')
(58, 'doctor', 'nurse')
(58, 'doctor', 'hospital')
(58, 'doctor', 'surgeon')
(58, 'doctor', 'bandage')
(58, 'doctor', 'patient')
(58, 'doctor', 'sick')
(58, 'hospital', 'nurse')
(58, 'hospital', 'doctor')
(58, 'hospital', 'surgeon')
(58, 'hospital', 'bandage')
(58, 'hospital', 'patient')
(58, 'hospital', 'sick')
(58, 'surgeon', 'nurse')
(58, 'surgeon', 'doctor')
(58, 'surgeon', 'hospital')
(58, 'surgeon', 'bandage')
(58, 'surgeon', 'patient')
(58, 'surgeon', 'sick')
(58, 'bandage', 'nurse')
(58, 'bandage', 'doctor')
(58, 'bandage', 'hospital')
(58, 'bandage', 'surgeon')
(58, 'bandage', 'patient')
(58, 'bandage', 'sick')
(58, 'patient', 'nurse')
(58, 'patient', 'doctor')
(58, 'patient', 'hospital')
(58, 'patient', 'surgeon')
(58, 'patient', 'bandage')
(58, 'patient', 'sick')
(58, 'sick', 'nurse')
(58, 'sick', 'doctor')
(58, 'sick', 'hospital')
(58, 'sick', 'surgeon')
(58, 'sick', 'bandage')
(58, 'sick', 'patient')
(59, 'dog', 'nurse')
(59, 'dog', 'doctor')
(59, 'dog', 'hospital')
(59, 'dog', 'surgeon')
(59, 'dog', 'bandage')
(59, 'dog', 'patient')
(59, 'dog', 'sick')
(59, 'cat', 'nurse')
(59, 'cat', 'doctor')
(59, 'cat', 'hospital')
(59, 'cat', 'surgeon')
(59, 'cat', 'bandage')
(59, 'cat', 'patient')
(59, 'cat', 'sick')
(59, 'airplane', 'nurse')
(59, 'airplane', 'doctor')
(59, 'airplane', 'hospital')
(59, 'airplane', 'surgeon')
(59, 'airplane', 'bandage')
(59, 'airplane', 'patient')
(59, 'airplane', 'sick')
(59, 'car', 'nurse')
(59, 'car', 'doctor')
(59, 'car', 'hospital')
(59, 'car', 'surgeon')
(59, 'car', 'bandage')
(59, 'car', 'patient')
(59, 'car', 'sick')
(59, 'tree', 'nurse')
(59, 'tree', 'doctor')
(59, 'tree', 'hospital')
(59, 'tree', 'surgeon')
(59, 'tree', 'bandage')
(59, 'tree', 'patient')
(59, 'tree', 'sick')
(59, 'lecturer', 'nurse')
(59, 'lecturer', 'doctor')
(59, 'lecturer', 'hospital')
(59, 'lecturer', 'surgeon')
(59, 'lecturer', 'bandage')
(59, 'lecturer', 'patient')
(59, 'lecturer', 'sick')
(59, 'ship', 'nurse')
(59, 'ship', 'doctor')
(59, 'ship', 'hospital')
(59, 'ship', 'surgeon')
(59, 'ship', 'bandage')
(59, 'ship', 'patient')
(59, 'ship', 'sick')
(59, 'nurse', 'doctor')
(59, 'nurse', 'hospital')
(59, 'nurse', 'surgeon')
(59, 'nurse', 'bandage')
(59, 'nurse', 'patient')
(59, 'nurse', 'sick')
(59, 'doctor', 'nurse')
(59, 'doctor', 'hospital')
(59, 'doctor', 'surgeon')
(59, 'doctor', 'bandage')
(59, 'doctor', 'patient')
(59, 'doctor', 'sick')
(59, 'hospital', 'nurse')
(59, 'hospital', 'doctor')
(59, 'hospital', 'surgeon')
(59, 'hospital', 'bandage')
(59, 'hospital', 'patient')
(59, 'hospital', 'sick')
(59, 'surgeon', 'nurse')
(59, 'surgeon', 'doctor')
(59, 'surgeon', 'hospital')
(59, 'surgeon', 'bandage')
(59, 'surgeon', 'patient')
(59, 'surgeon', 'sick')
(59, 'bandage', 'nurse')
(59, 'bandage', 'doctor')
(59, 'bandage', 'hospital')
(59, 'bandage', 'surgeon')
(59, 'bandage', 'patient')
(59, 'bandage', 'sick')
(59, 'patient', 'nurse')
(59, 'patient', 'doctor')
(59, 'patient', 'hospital')
